#daq_ch	domain	det_def	clover	Time_Offset	theta	phi	threshold	cs_dom	enable	nb_par_cal	cal_pars1	cal_pars2
1200	409	1	CL35B	0	90	0	10	0	1	2	 -0.3697 1.329922
1201	410	10	CL35B	0	90	0	10	0	1	2	 -10.6451 3.894093
1302	411	2	CL35G	0	90	0	12	0	1	2	 0.9911 1.339249
1303	412	2	CL35G	0	90	0	14	0	1	2	 -3.3505 1.382409
1304	413	2	CL35G	0	90	0	17	0	1	2	 3.9814 1.250542
1305	414	2	CL35G	0	90	0	16	0	1	2	 -0.6140 1.368394
1306	415	2	CL35G	0	90	0	20	0	1	2	 0.9316 1.360366
1307	416	2	CL35G	0	90	0	15	0	1	2	 1.1830 1.354635
1308	417	2	CL35G	0	90	0	14	0	1	2	 1.3994 1.312270
1309	418	2	CL35G	0	90	0	12	0	1	2	 0.5179 1.403799
1300	419	1	CL35G	0	90	0	20	0	1	2	 -4.0922 1.341945
1301	420	10	CL35G	0	90	0	20	0	1	2	 62.9873 3.727236
1402	421	2	CL35R	0	90	0	16	0	1	2	 -0.0714 1.338056
1403	422	2	CL35R	0	90	0	19	0	1	2	 1.5905 1.333718
1404	423	2	CL35R	0	90	0	14	0	1	2	 1.0014 1.311489
1405	424	2	CL35R	0	90	0	15	0	1	2	 0.2501 1.346966
1406	425	2	CL35R	0	90	0	15	0	1	2	 1.4123 1.321762
1407	426	2	CL35R	0	90	0	15	0	1	2	 0.7584 1.386200
1408	427	2	CL35R	0	90	0	15	0	1	2	 1.1493 1.341986
1409	428	2	CL35R	0	90	0	15	0	1	2	 -1.6010 1.343564
1400	429	1	CL35R	0	90	0	11	0	1	2	 2.1561 1.323703
1401	430	10	CL35R	0	90	0	10	0	1	2	 -2.5074 3.912188
1502	431	2	CL35W	0	90	0	15	0	1	2	 1.9825 1.336850
1503	432	2	CL35W	0	90	0	15	0	1	2	 2.8461 1.351120
1504	433	2	CL35W	0	90	0	15	0	1	2	 2.6153 1.362175
1505	434	2	CL35W	0	90	0	15	0	1	2	 1.4869 1.340545
1506	435	2	CL35W	0	90	0	15	0	1	2	 1.1835 1.369831
1507	436	2	CL35W	0	90	0	15	0	1	2	 0.2639 1.367060
