07 28 127.008661 
07 31 134.090268 
07 32 91.112458 
07 33 71.240719 
07 34 121.465880 
07 35 127.008661 
07 36 80.327330 
07 37 56.800000 
07 38 113.600000 
08 08 0.000000 
08 11 184.692718 
08 12 175.741742 
08 13 121.465880 
08 14 134.090268 
08 15 179.617371 
08 16 170.400000 
08 17 113.600000 
08 18 127.008661 
08 21 209.260890 
08 22 166.309711 
08 23 134.090268 
08 24 184.692718 
08 25 204.795312 
08 26 160.654661 
08 27 127.008661 
08 28 179.617371 
08 31 121.465880 
08 32 71.240719 
08 33 91.112458 
08 34 134.090268 
08 35 113.600000 
08 36 56.800000 
08 37 80.327330 
08 38 127.008661 
11 11 0.000000 
11 12 56.800000 
11 13 80.327330 
11 14 56.800000 
11 15 43.000000 
11 16 71.240719 
11 17 91.112458 
11 18 71.240719 
11 21 170.400000 
11 22 179.617371 
11 23 127.008661 
11 24 113.600000 
11 25 175.741742 
11 26 184.692718 
11 27 134.090268 
11 28 121.465880 
11 31 240.981991 
11 32 204.795312 
11 33 160.654661 
11 34 204.795312 
11 35 244.788317 
11 36 209.260890 
11 37 166.309711 
11 38 209.260890 
12 12 0.000000 
12 13 56.800000 
12 14 80.327330 
12 15 71.240719 
12 16 43.000000 
12 17 71.240719 
12 18 91.112458 
12 21 113.600000 
12 22 127.008661 
12 23 80.327330 
12 24 56.800000 
12 25 121.465880 
12 26 134.090268 
12 27 91.112458 
12 28 71.240719 
12 31 204.795312 
12 32 179.617371 
12 33 127.008661 
12 34 160.654661 
12 35 209.260890 
12 36 184.692718 
12 37 134.090268 
12 38 166.309711 
13 13 0.000000 
13 14 56.800000 
13 15 91.112458 
13 16 71.240719 
13 17 43.000000 
13 18 71.240719 
13 21 127.008661 
13 22 113.600000 
13 23 56.800000 
13 24 80.327330 
13 25 134.090268 
13 26 121.465880 
13 27 71.240719 
13 28 91.112458 
13 31 160.654661 
13 32 127.008661 
13 33 80.327330 
13 34 127.008661 
13 35 166.309711 
13 36 134.090268 
13 37 91.112458 
13 38 134.090268 
14 14 0.000000 
14 15 71.240719 
14 16 91.112458 
14 17 71.240719 
14 18 43.000000 
14 21 179.617371 
14 22 170.400000 
14 23 113.600000 
14 24 127.008661 
14 25 184.692718 
14 26 175.741742 
14 27 121.465880 
14 28 134.090268 
14 31 204.795312 
14 32 160.654661 
14 33 127.008661 
14 34 179.617371 
14 35 209.260890 
14 36 166.309711 
14 37 134.090268 
14 38 184.692718 
15 15 0.000000 
15 16 56.800000 
15 17 80.327330 
15 18 56.800000 
15 21 175.741742 
15 22 184.692718 
15 23 134.090268 
15 24 121.465880 
15 25 170.400000 
15 26 179.617371 
15 27 127.008661 
15 28 113.600000 
15 31 244.788317 
15 32 209.260890 
15 33 166.309711 
15 34 209.260890 
15 35 240.981991 
15 36 204.795312 
15 37 160.654661 
15 38 204.795312 
16 16 0.000000 
16 17 56.800000 
16 18 80.327330 
16 21 121.465880 
16 22 134.090268 
16 23 91.112458 
16 24 71.240719 
16 25 113.600000 
16 26 127.008661 
16 27 80.327330 
16 28 56.800000 
16 31 209.260890 
16 32 184.692718 
16 33 134.090268 
16 34 166.309711 
16 35 204.795312 
16 36 179.617371 
16 37 127.008661 
16 38 160.654661 
17 17 0.000000 
17 18 56.800000 
17 21 134.090268 
17 22 121.465880 
17 23 71.240719 
17 24 91.112458 
17 25 127.008661 
17 26 113.600000 
17 27 56.800000 
17 28 80.327330 
17 31 166.309711 
17 32 134.090268 
17 33 91.112458 
17 34 134.090268 
17 35 160.654661 
17 36 127.008661 
17 37 80.327330 
17 38 127.008661 
18 18 0.000000 
18 21 184.692718 
18 22 175.741742 
18 23 121.465880 
18 24 134.090268 
18 25 179.617371 
18 26 170.400000 
18 27 113.600000 
18 28 127.008661 
18 31 209.260890 
18 32 166.309711 
18 33 134.090268 
18 34 184.692718 
18 35 204.795312 
18 36 160.654661 
18 37 127.008661 
18 38 179.617371 
21 21 0.000000 
21 22 56.800000 
21 23 80.327330 
21 24 56.800000 
21 25 43.000000 
21 26 71.240719 
21 27 91.112458 
21 28 71.240719 
21 31 170.400000 
21 32 179.617371 
21 33 127.008661 
21 34 113.600000 
21 35 175.741742 
21 36 184.692718 
21 37 134.090268 
21 38 121.465880 
22 22 0.000000 
22 23 56.800000 
22 24 80.327330 
22 25 71.240719 
22 26 43.000000 
22 27 71.240719 
22 28 91.112458 
22 31 113.600000 
22 32 127.008661 
22 33 80.327330 
22 34 56.800000 
22 35 121.465880 
22 36 134.090268 
22 37 91.112458 
22 38 71.240719 
23 23 0.000000 
23 24 56.800000 
23 25 91.112458 
23 26 71.240719 
23 27 43.000000 
23 28 71.240719 
23 31 127.008661 
23 32 113.600000 
23 33 56.800000 
23 34 80.327330 
23 35 134.090268 
23 36 121.465880 
23 37 71.240719 
23 38 91.112458 
24 24 0.000000 
24 25 71.240719 
24 26 91.112458 
24 27 71.240719 
24 28 43.000000 
24 31 179.617371 
24 32 170.400000 
24 33 113.600000 
24 34 127.008661 
24 35 184.692718 
24 36 175.741742 
24 37 121.465880 
24 38 134.090268 
25 25 0.000000 
25 26 56.800000 
25 27 80.327330 
25 28 56.800000 
25 31 175.741742 
25 32 184.692718 
25 33 134.090268 
25 34 121.465880 
25 35 170.400000 
25 36 179.617371 
25 37 127.008661 
25 38 113.600000 
26 26 0.000000 
26 27 56.800000 
26 28 80.327330 
26 31 121.465880 
26 32 134.090268 
26 33 91.112458 
26 34 71.240719 
26 35 113.600000 
26 36 127.008661 
26 37 80.327330 
26 38 56.800000 
27 27 0.000000 
27 28 56.800000 
27 31 134.090268 
27 32 121.465880 
27 33 71.240719 
27 34 91.112458 
27 35 127.008661 
27 36 113.600000 
27 37 56.800000 
27 38 80.327330 
28 28 0.000000 
28 31 184.692718 
28 32 175.741742 
28 33 121.465880 
28 34 134.090268 
28 35 179.617371 
28 36 170.400000 
28 37 113.600000 
28 38 127.008661 
31 31 0.000000 
31 32 56.800000 
31 33 80.327330 
31 34 56.800000 
31 35 43.000000 
31 36 71.240719 
31 37 91.112458 
31 38 71.240719 
32 32 0.000000 
32 33 56.800000 
32 34 80.327330 
32 35 71.240719 
32 36 43.000000 
32 37 71.240719 
32 38 91.112458 
33 33 0.000000 
33 34 56.800000 
33 35 91.112458 
33 36 71.240719 
33 37 43.000000 
33 38 71.240719 
34 34 0.000000 
34 35 71.240719 
34 36 91.112458 
34 37 71.240719 
34 38 43.000000 
35 35 0.000000 
35 36 56.800000 
35 37 80.327330 
35 38 56.800000 
36 36 0.000000 
36 37 56.800000 
36 38 80.327330 
37 37 0.000000 
37 38 56.800000 
38 38 0.000000 
